tyc	hip	hd	gl	gaia_source_id	reason
2404-1143-1		245707		3447549258994609792	no_parallax_published
2404-128-1		244913		3447800531763888768	refused_no_defensible_parallax
2404-1350-1	26536	37269		3447545341986921216	refused_no_defensible_parallax
2404-633-1		244891		3447820907088436992	refused_no_defensible_parallax
2404-759-1		244936		3447845817898715136	refused_no_defensible_parallax
2405-128-1	27179	38231		3444379401333488000	refused_no_defensible_parallax
2405-1825-1		247041		3445054810712014080	no_parallax_published
2405-76-1		247440		3444781474694357888	no_parallax_published
2405-856-1		247477		3444787766825658368	no_parallax_published
2406-295-1		248662		3444006117138258816	refused_no_defensible_parallax
2406-476-1		248524		3444948055005785600	refused_no_defensible_parallax
2407-1303-1		243773		3447415324738173568	no_parallax_published
2407-1379-1		243711		3447420444340038272	no_parallax_published
2407-767-1		244128			no_parallax_published
2407-800-1		244275		3448712198699589632	no_parallax_published
2408-227-1		245784		3447992121665387008	no_parallax_published
2408-511-1		245282		3448051009958708992	no_parallax_published
2408-666-1		245061		3448888945196716160	no_parallax_published
2409-291-1		247283		3445202140972704000	no_parallax_published
2411-2040-1		243741		182464882342794880	no_parallax_published
2413-1366-1		247870			no_parallax_published
2414-850-1		248244		3454422095728569856	refused_no_defensible_parallax
2415-1-1		281109		184324641839757312	no_parallax_published
2415-903-1		281114		184315261630898304	refused_no_defensible_parallax
2416-789-1		37405		3455793809498664832	no_parallax_published
2419-156-1		249985		3449869915727298688	no_parallax_published
2419-341-1		250114		3449818857156501504	refused_no_defensible_parallax
2423-324-1		251009		3450407302035818496	no_parallax_published
2423-366-1		251171		3450446162895820800	refused_no_defensible_parallax
2423-813-1		251872		3450542885559546624	no_parallax_published
2423-936-1		250348		3451497845769872768	refused_no_defensible_parallax
2424-1076-1		253037		3452050487801803136	no_parallax_published
2424-58-1		254144			no_parallax_published
2425-29-1		256712		3439373015655206656	no_parallax_published
2426-1168-1		259141		941273354578603776	no_parallax_published
2426-187-1		258729			no_parallax_published
2426-225-1		259640		3436172646544702080	no_parallax_published
2426-54-1		259538		3436222227647164544	no_parallax_published
2427-526-1		249984		3451566256009870208	no_parallax_published
2428-830-1		253672		3452203560434831488	no_parallax_published
2429-880-1		254490		3440570383817071104	no_parallax_published
2430-594-1		259053			no_parallax_published
2433-987-1		44793		942765426216995200	no_parallax_published
2435-270-1		261400		937133384059089792	no_parallax_published
2435-61-1		260834		3435110964987496064	no_parallax_published
2437-469-1		266963		888962508338435072	no_parallax_published
2438-12-1		268281		888257755744679936	no_parallax_published
2441-1537-1		266022		889400766801389568	refused_no_defensible_parallax
2441-1972-1		267622			no_parallax_published
2445-807-1		267640		939192215287112320	no_parallax_published
2446-1278-1		52655		891516742568722560	no_parallax_published
2453-1087-1	36530	59372		891766056828534400	refused_no_defensible_parallax
2457-2407-2		60178			no_parallax_published
246-6-1		90265		3831419412842627456	no_parallax_published
2463-1195-1		55994		898227577428358528	no_parallax_published
2481-751-1		68660		907582084918527872	no_parallax_published
2483-202-1		72170		710563791791732480	no_parallax_published
2494-727-1		81656			no_parallax_published
2498-1009-1	44640			715395664360039936	refused_no_defensible_parallax
2515-329-1		91949		751013278390345856	refused_no_defensible_parallax
2519-720-1		94192		738030932283694848	refused_no_defensible_parallax
2531-990-1		109928		1514419835236108032	refused_no_defensible_parallax
2535-507-1		115038		1466525727206437888	no_parallax_published
2539-995-1	65566			1469466199256717440	refused_no_defensible_parallax
254-1235-1		93569		3809138226317839616	no_parallax_published
2549-768-2	69819				refused_no_defensible_parallax
2563-1366-2		137108			no_parallax_published
2600-654-1		156712			no_parallax_published
2607-766-1		161675		4597328050134913536	no_parallax_published
2639-389-1		175612		2041919953238914560	no_parallax_published
2656-1190-1		332361			no_parallax_published
2656-418-1		331309		2034511650082459264	refused_no_defensible_parallax
2656-4241-1		331101		2033031879213319808	no_parallax_published
2656-4629-1		331100		2033139047260578304	no_parallax_published
2656-4841-1		331099		2033142689388971904	no_parallax_published
2656-5255-2		186098			no_parallax_published
2657-590-1	94737				refused_no_defensible_parallax
2659-327-1		184470		2045712375004610944	no_parallax_published
2660-219-1		225389		2046913076083419648	no_parallax_published
2661-2669-1		181724			no_parallax_published
2663-458-1		185696			no_parallax_published
2668-371-1		225671		2047943352831284224	refused_no_defensible_parallax
2668-459-1		225686		2048784444859313408	refused_no_defensible_parallax
2668-694-1		225562		2048748882528982784	no_parallax_published
2669-1233-1		332928		2033522467575561728	no_parallax_published
2669-1757-1		331319			no_parallax_published
2669-2687-1		331546		2033572323558503808	no_parallax_published
2669-2965-1		331446			no_parallax_published
2669-313-1		332951			no_parallax_published
2669-3933-1		332773		2033508654963891840	no_parallax_published
2670-1360-1		331810		2030696035478059264	no_parallax_published
2670-1615-1		333222		2030276537457664512	no_parallax_published
2670-3539-1		333225		2030456921741532288	no_parallax_published
2670-4390-1		333238		2030221390073267072	no_parallax_published
2671-2155-1		333785			no_parallax_published
2671-244-1		331850			no_parallax_published
2671-315-1		333792		2053714895519824384	no_parallax_published
2671-882-1		192559		2053974414608297216	no_parallax_published
2672-1447-1		334133			no_parallax_published
2672-1474-1		334139		1861601111451756288	refused_no_defensible_parallax
2672-1489-1		334171		1861543314058379008	no_parallax_published
2672-1569-1		332161		2053901194016955776	no_parallax_published
2672-667-1		332179		2053821303326394240	no_parallax_published
2672-724-1		334045		2053787669437474560	no_parallax_published
2673-1581-1		331377			no_parallax_published
2673-3251-1		226554		2034325866971203712	no_parallax_published
2673-583-1		226711			no_parallax_published
2674-1807-1		331727		2055131547539454976	no_parallax_published
2674-2293-1		331654		2034115344826240768	no_parallax_published
2674-4531-1		331755			no_parallax_published
2674-738-1		189336			no_parallax_published
2675-2309-2		331988		2054158376650056960	no_parallax_published
2675-2812-1		228025		2055247580349916416	no_parallax_published
2675-2958-1		228232		2055237543007387392	no_parallax_published
2675-3060-1		228166		2055253455875678720	refused_no_defensible_parallax
2675-415-1		331892		2054990329000528512	no_parallax_published
2676-1242-1		332114		2054520562653109504	no_parallax_published
2676-1322-1		332065		2054108967337251584	no_parallax_published
2676-172-1		332048		2054558972534800512	no_parallax_published
2676-41-1		229166		2056180859571396992	no_parallax_published
2676-414-1		192992		2054113674621472768	no_parallax_published
2676-463-1		332063		2054107043192001024	no_parallax_published
2676-509-1		228858		2054704937002858368	refused_no_defensible_parallax
2677-1555-1		226693		2034464371092713216	refused_no_defensible_parallax
2678-2028-1		189705		2058514293824162560	no_parallax_published
2678-2371-1		227587		2058606446640935040	no_parallax_published
2678-869-1		227072		2059431874955215488	no_parallax_published
2679-1346-1		227712		2058406545995592320	no_parallax_published
2679-1826-1		228056		2055312588987471360	no_parallax_published
2679-2044-1		228204			no_parallax_published
2679-343-1		227777		2059043197596053760	no_parallax_published
2679-476-1		228238		2055750641304613888	refused_no_defensible_parallax
2679-625-1		227878		2058835974005349504	no_parallax_published
2679-965-1		227983		2058840814416063616	no_parallax_published
2680-1216-1		229009		2057131902769860224	refused_no_defensible_parallax
2680-599-1		228605		2055805651234020096	refused_no_defensible_parallax
2680-908-1		228849		2057121423049163136	refused_no_defensible_parallax
2681-1027-1		226091		2071750562722631168	refused_no_defensible_parallax
2681-359-1		226705		2071833438382064384	no_parallax_published
2681-497-1		226612		2071826154152558464	refused_no_defensible_parallax
2681-548-1		226465		2059652052148365440	no_parallax_published
2681-894-1		226602		2059672079568589696	no_parallax_published
2682-3126-1		227244		2059924765417549312	no_parallax_published
2682-3167-1		227522		2060053580048298368	no_parallax_published
2682-3412-1		227144		2059532102319870592	no_parallax_published
2683-763-1		228523		2060820523778873088	no_parallax_published
2684-1291-1		193635		2060977783980777344	refused_no_defensible_parallax
2684-608-1		193636		2057520545771535232	no_parallax_published
2685-1143-1		334337		1861756932846560640	refused_no_defensible_parallax
2685-1639-1		334528		1861039948183793664	refused_no_defensible_parallax
2685-449-1		334516		1862614551928661248	no_parallax_published
2685-721-1		332261		1862012049601626240	no_parallax_published
2685-772-1		332330		1861896158521072896	no_parallax_published
2686-1510-1		334631		1862580123471313664	no_parallax_published
2686-166-1		334871		1862484981346361344	no_parallax_published
2686-704-1		334677		1860755518280264832	no_parallax_published
2687-224-1		335146		1859070615485042816	no_parallax_published
2687-713-1		335144		1859062064214425856	no_parallax_published
2688-1580-1		335403		1864604354422513024	no_parallax_published
2688-1624-1		335335		1858576664193876736	no_parallax_published
269-1041-1		97195		3817166310468370048	no_parallax_published
2693-1271-1		194540		2056213570045866368	no_parallax_published
2693-169-1		194721		2056428765082488704	refused_no_defensible_parallax
2697-541-1		229245		2057930904121068032	no_parallax_published
2700-1100-1		198960		1870863088159117952	no_parallax_published
2709-544-1		200121		1866412333805600896	no_parallax_published
2709-545-1		201155		1867923131502267264	no_parallax_published
2711-746-1		202974			no_parallax_published
2727-1675-1		208972		1948658930291705216	refused_no_defensible_parallax
275-887-1		102181			no_parallax_published
2760-524-1		219982		1912930265582347520	refused_no_defensible_parallax
2783-1698-1		2209		379163153160980992	refused_no_defensible_parallax
2788-1627-1	3077			381138872478430592	refused_no_defensible_parallax
28-250-1		9239		2558162446544644736	no_parallax_published
2802-1117-1		4926		368083992962338048	no_parallax_published
2815-957-1	8282	10815		343828629014574976	no_parallax_published
2824-1581-1		11748		346185432191377408	no_parallax_published
2826-1057-1		9345		397053272495930112	no_parallax_published
2833-2190-1	9667	12592		344580145214507392	refused_no_defensible_parallax
2836-703-1		15981			no_parallax_published
2837-2311-2		12534			no_v_magnitude
2848-1325-1		275107		235806147072657280	no_parallax_published
2848-1434-1		275134		235390875274721536	no_parallax_published
2848-2074-1		275136		235394448685990656	no_parallax_published
2848-696-1		275115		235631084204458752	no_parallax_published
2852-531-1		275088		235847275679349888	no_parallax_published
2859-2231-2		19092			no_parallax_published
2861-1378-1		275417		234822668281155584	no_parallax_published
2861-800-1		275396		234988282220274816	no_parallax_published
2863-423-1		275894			no_v_magnitude
2863-510-1		275666		224176062831398400	refused_no_defensible_parallax
2864-398-1		275897		223522678046134016	no_parallax_published
2864-796-1		275895		223546729862887296	no_parallax_published
2867-1921-1		275786		224855079981398656	no_parallax_published
2867-2215-1		275790			no_parallax_published
2869-3051-1		275156		239448932173523456	no_parallax_published
2876-2264-1		24868		231922053531410176	refused_no_defensible_parallax
2876-2813-1		24969		231617145213488256	no_parallax_published
2877-906-1		279326		225582063326236544	no_parallax_published
2878-358-1		279640		227435633769523328	refused_no_defensible_parallax
2878-653-1		279650		177864220751969792	no_parallax_published
2879-540-1		279791		179255858875247744	no_parallax_published
2879-896-1		279789		179243386290217344	no_parallax_published
